"user_id","transaction_date","transaction_amount"
683034,2015-03-01 21:34:08,35
373219,2015-02-04 08:41:25,38
347507,2015-05-31 22:04:10,54
785713,2015-04-12 10:30:36,58
634599,2015-05-03 22:49:30,57
780580,2015-07-23 00:43:44,47
796443,2015-08-13 10:39:16,41
556096,2015-09-02 00:13:59,35
305114,2015-04-19 10:04:34,49
371516,2015-07-12 22:27:55,52
635268,2015-02-26 11:07:29,76
850021,2015-03-15 12:48:11,47
86643,2015-08-18 20:48:58,62
677948,2015-05-11 15:23:05,44
659538,2015-05-29 02:02:31,44
547261,2015-08-16 15:04:28,31
967349,2015-09-18 08:46:40,49
721766,2015-06-15 20:51:21,36
12826,2015-06-04 20:20:21,63
927528,2015-06-20 08:46:37,44
577707,2015-07-20 18:29:52,60
264058,2015-01-25 01:10:45,50
257223,2015-05-01 18:52:02,46
56143,2015-09-28 21:42:02,53
761836,2015-09-05 07:00:49,51
866093,2015-07-02 08:23:36,35
994509,2015-09-04 05:20:59,45
199945,2015-07-24 16:58:38,58
142370,2015-07-05 12:01:19,42
56143,2015-06-13 17:20:38,22
382736,2015-06-27 03:44:01,49
870669,2015-07-11 17:02:41,20
170453,2015-06-29 22:11:18,49
672411,2015-08-09 17:47:37,69
336960,2015-06-01 10:50:00,53
167420,2015-07-06 23:26:54,46
514457,2015-08-25 12:40:32,51
787081,2015-06-27 04:15:24,54
617,2015-09-01 12:08:33,56
582950,2015-09-21 07:38:45,49
815528,2015-07-25 18:45:50,66
228678,2015-01-21 08:23:37,24
377338,2015-09-28 20:02:37,73
185481,2015-09-17 05:13:48,28
850836,2015-06-14 21:06:20,50
476896,2015-05-28 15:30:58,44
940249,2015-04-13 15:54:02,39
465513,2015-06-11 23:08:08,29
484803,2015-04-03 07:23:00,50
48636,2015-04-16 00:32:12,45
328353,2015-05-10 00:30:22,70
756794,2015-07-31 00:47:33,38
798252,2015-07-21 04:59:05,56
975165,2015-08-22 18:13:52,55
394792,2015-07-13 18:58:07,35
638722,2015-05-05 10:56:08,61
235811,2015-07-23 18:55:46,73
486720,2015-02-13 05:00:24,46
408330,2015-06-19 01:42:40,45
707760,2015-06-01 10:38:04,44
550225,2015-02-18 14:18:01,49
555578,2015-08-24 06:57:42,57
264058,2015-08-06 18:49:22,51
504048,2015-08-21 09:52:30,57
578450,2015-07-04 17:33:31,59
394792,2015-06-09 13:25:59,58
22376,2015-01-03 16:29:07,65
487977,2015-04-25 16:39:30,63
551816,2015-04-09 21:21:10,52
337459,2015-08-07 13:47:34,58
483603,2015-02-12 22:41:55,51
222487,2015-05-24 10:12:45,53
229835,2015-01-21 14:42:14,38
977594,2015-08-17 11:27:30,48
603891,2015-02-24 12:06:12,33
411802,2015-05-24 09:10:07,55
361177,2015-04-11 02:45:28,43
283114,2015-04-25 11:31:26,51
43274,2015-07-08 05:09:37,56
172117,2015-08-05 06:13:41,50
493492,2015-04-11 07:58:44,32
33464,2015-05-03 10:00:45,41
267957,2015-04-13 15:06:21,46
354045,2015-05-13 22:22:24,31
865269,2015-09-19 11:52:18,44
536520,2015-09-16 14:21:40,58
630489,2015-06-12 15:11:06,23
475536,2015-07-10 15:31:39,47
458394,2015-06-14 22:40:16,42
570961,2015-04-12 05:01:17,59
468855,2015-02-11 20:02:54,40
302710,2015-06-04 05:50:29,54
755764,2015-03-07 18:52:20,74
430791,2015-08-24 16:26:45,63
15768,2015-09-14 04:28:06,48
645107,2015-02-27 02:49:08,50
506930,2015-05-12 04:08:56,42
101946,2015-04-20 06:06:37,41
745481,2015-07-20 12:56:17,28
949398,2015-03-23 20:57:36,42
617963,2015-04-13 21:16:56,46
441589,2015-06-09 08:39:18,50
376233,2015-05-12 02:01:19,53
725497,2015-05-15 09:22:44,42
800147,2015-03-11 13:47:23,38
596299,2015-09-01 16:35:09,52
660684,2015-06-01 20:16:22,45
782717,2015-03-09 16:14:27,38
831921,2015-07-13 10:37:37,64
663526,2015-05-20 18:41:05,47
543294,2015-04-19 18:44:07,56
973300,2015-08-16 05:46:27,50
597792,2015-05-11 07:00:06,52
726762,2015-05-17 01:11:59,61
471159,2015-05-25 03:10:52,45
345493,2015-02-02 00:50:58,51
117863,2015-01-12 14:17:03,44
812480,2015-04-27 15:39:59,48
882916,2015-03-18 10:46:10,53
374260,2015-05-11 19:17:50,40
851096,2015-08-11 01:20:47,40
712207,2015-07-03 02:59:11,45
958565,2015-08-26 05:29:12,54
850021,2015-05-10 22:45:02,43
359516,2015-09-07 02:52:28,53
389344,2015-06-13 22:38:24,53
551953,2015-02-18 18:11:06,78
693691,2015-03-02 23:51:13,57
374067,2015-07-16 11:14:12,31
139919,2015-04-02 04:33:08,70
61689,2015-08-31 07:12:45,58
927721,2015-03-21 22:38:47,78
618355,2015-02-25 01:50:43,24
542304,2015-04-14 09:13:07,58
238797,2015-08-21 01:41:55,43
488773,2015-05-17 23:43:19,55
312935,2015-09-29 13:36:27,47
296189,2015-04-11 09:28:44,25
604772,2015-02-24 13:36:57,44
785713,2015-08-20 15:54:43,54
876768,2015-06-23 09:07:25,71
163472,2015-08-27 21:40:56,64
897915,2015-04-20 00:19:06,46
713110,2015-09-26 20:41:14,64
232928,2015-09-22 05:27:36,61
256487,2015-09-22 19:02:41,31
363022,2015-06-15 14:20:05,29
293027,2015-06-05 15:37:09,55
108895,2015-06-24 06:18:20,53
764542,2015-09-29 11:45:31,46
515131,2015-07-18 05:54:35,44
531252,2015-07-02 16:41:12,49
323294,2015-08-19 09:02:32,52
97221,2015-01-10 13:05:20,48
213579,2015-04-23 10:50:23,46
957037,2015-03-24 08:01:23,56
984140,2015-05-12 22:55:44,34
73489,2015-09-08 19:26:47,58
630240,2015-02-25 18:39:32,39
934894,2015-06-11 21:33:08,50
685511,2015-09-24 22:56:21,50
393232,2015-09-02 20:05:31,46
665522,2015-06-04 03:30:05,48
169075,2015-01-16 22:48:00,34
740222,2015-03-06 04:04:54,39
258431,2015-01-24 17:11:13,36
565144,2015-05-31 09:28:52,45
959552,2015-08-30 23:42:48,48
977210,2015-07-25 12:02:29,55
720848,2015-07-17 07:15:07,49
96141,2015-01-10 10:48:48,49
268239,2015-01-25 07:25:06,68
697697,2015-07-25 08:22:41,75
588646,2015-02-23 04:57:53,42
237714,2015-06-26 00:35:27,67
417348,2015-09-23 13:31:56,61
382955,2015-06-30 11:42:32,36
482689,2015-09-24 19:01:20,64
160600,2015-05-31 05:22:43,64
518530,2015-02-15 18:24:54,75
166534,2015-08-30 02:56:33,43
530863,2015-05-08 15:49:50,43
193275,2015-01-19 11:08:42,35
441589,2015-08-17 01:38:31,58
848817,2015-03-15 10:05:19,77
347163,2015-09-22 10:28:14,50
923444,2015-04-25 12:59:40,59
617963,2015-08-15 16:22:42,69
445514,2015-08-18 08:03:01,71
868792,2015-06-27 08:45:26,45
898346,2015-03-19 14:31:31,70
321859,2015-09-25 08:17:55,58
92049,2015-05-19 05:47:49,46
664542,2015-08-03 07:59:46,58
696868,2015-03-03 00:29:21,66
311536,2015-05-28 23:20:13,57
850836,2015-07-31 09:00:36,65
668233,2015-02-28 16:17:21,35
634599,2015-08-11 11:57:57,50
976216,2015-05-18 15:45:16,34
3364,2015-05-24 11:26:27,62
5209,2015-08-29 06:39:40,43
398848,2015-02-06 20:05:27,39
376838,2015-09-10 09:21:15,38
585594,2015-02-22 18:43:38,54
825361,2015-07-30 10:13:43,27
50172,2015-06-10 12:21:28,58
361306,2015-08-12 16:42:27,57
181690,2015-06-10 07:55:38,52
856166,2015-04-03 10:27:06,59
76184,2015-08-27 21:01:25,47
766775,2015-06-12 09:44:55,40
821355,2015-07-30 12:37:48,63
229835,2015-09-14 21:58:27,44
148655,2015-07-19 13:08:10,22
242520,2015-04-19 05:02:20,26
342952,2015-08-12 02:03:23,56
719773,2015-03-04 20:15:41,57
24644,2015-08-02 13:29:15,53
995095,2015-03-29 13:50:15,44
633704,2015-04-09 05:51:17,41
294718,2015-06-30 15:03:56,48
399658,2015-08-17 17:31:37,45
424887,2015-06-04 13:01:34,39
94144,2015-07-01 18:31:55,47
905974,2015-03-19 21:49:20,51
536904,2015-02-17 15:02:01,65
210240,2015-06-06 00:16:41,37
15005,2015-05-04 05:41:10,65
448117,2015-04-06 07:25:35,35
585829,2015-05-30 00:05:08,55
396524,2015-06-20 13:50:27,45
15338,2015-01-03 01:42:27,48
42022,2015-05-11 19:35:24,52
361177,2015-09-03 01:08:51,42
355219,2015-08-25 16:08:14,68
917815,2015-09-21 11:31:54,33
246338,2015-04-21 13:32:48,51
410008,2015-06-14 07:15:18,41
709018,2015-09-26 10:00:37,29
936708,2015-08-04 22:17:10,39
542876,2015-02-18 03:26:49,52
132646,2015-05-27 05:11:26,41
143832,2015-01-14 19:23:49,44
374067,2015-06-20 14:29:16,46
890354,2015-07-15 15:56:12,55
334104,2015-08-23 22:13:50,47
831921,2015-07-13 21:30:06,45
219126,2015-04-03 15:37:04,50
777626,2015-08-05 01:40:26,54
535987,2015-07-29 16:59:06,36
42928,2015-09-03 08:50:12,44
427255,2015-07-01 01:07:37,42
229701,2015-07-04 13:23:58,35
511984,2015-02-15 01:54:47,50
659557,2015-07-15 07:44:16,35
696874,2015-03-03 01:15:15,38
940609,2015-09-11 14:44:36,45
488078,2015-07-24 02:45:34,48
419180,2015-04-10 20:58:40,63
663526,2015-08-28 02:07:10,52
972417,2015-05-10 13:00:37,46
873206,2015-06-08 13:20:27,66
729716,2015-07-30 19:03:08,43
872007,2015-07-22 03:05:40,68
528094,2015-05-28 01:41:55,55
66132,2015-07-30 10:45:33,56
345493,2015-08-10 13:55:13,53
329815,2015-05-04 13:17:41,53
998793,2015-09-10 15:48:10,57
137495,2015-04-04 19:59:52,51
990702,2015-05-05 11:39:32,48
64533,2015-05-28 15:33:38,44
914346,2015-08-09 07:43:26,50
245856,2015-06-20 12:37:43,41
107869,2015-08-18 13:52:59,54
958565,2015-07-20 16:31:42,25
604772,2015-08-16 05:47:17,59
24644,2015-05-02 02:24:03,70
281740,2015-04-27 13:10:14,47
862743,2015-05-27 19:19:36,47
753,2015-04-25 20:40:56,65
355219,2015-05-13 04:28:30,37
553724,2015-07-29 08:42:26,69
548112,2015-07-01 01:39:02,46
415618,2015-06-18 20:27:18,43
439096,2015-02-09 19:04:02,55
629116,2015-02-25 17:01:45,33
279832,2015-05-10 05:32:59,46
23424,2015-04-08 17:38:28,45
643675,2015-06-30 17:00:30,54
487434,2015-02-13 05:27:18,35
228678,2015-08-29 00:19:25,62
382736,2015-04-08 23:41:31,32
641468,2015-08-04 16:55:06,20
957037,2015-09-09 09:13:23,50
544944,2015-07-08 20:06:11,55
191605,2015-09-03 01:26:53,50
533835,2015-05-23 19:39:45,58
232928,2015-07-07 04:53:24,56
791994,2015-03-10 22:40:59,46
687406,2015-08-09 03:19:00,49
910617,2015-05-17 13:17:06,45
142279,2015-09-15 15:32:09,48
331802,2015-09-11 04:28:11,53
341464,2015-02-01 18:53:04,51
935748,2015-07-28 07:33:26,62
167420,2015-06-15 13:49:14,42
815528,2015-07-05 15:28:44,41
268239,2015-08-06 20:14:54,42
703491,2015-05-04 10:28:31,63
904669,2015-04-10 19:32:47,55
564577,2015-05-22 04:13:16,57
140237,2015-06-09 01:07:16,57
64533,2015-09-11 19:58:51,34
482689,2015-02-12 16:38:40,57
555578,2015-02-19 01:11:53,41
887938,2015-05-08 09:23:17,46
815043,2015-05-05 05:04:03,53
103405,2015-06-24 08:55:47,50
192186,2015-01-19 04:27:38,50
23424,2015-06-05 05:45:51,60
467511,2015-07-31 09:37:30,41
802552,2015-04-29 15:39:59,47
939814,2015-03-23 04:54:04,56
129608,2015-07-07 20:37:24,30
448117,2015-02-10 07:56:59,40
372190,2015-05-29 13:09:07,47
142904,2015-04-20 11:13:13,53
504061,2015-06-21 20:02:41,63
331611,2015-06-26 14:23:05,48
795572,2015-08-21 02:49:11,43
973300,2015-08-13 05:14:06,56
177827,2015-09-13 20:46:18,48
606079,2015-09-17 12:17:34,23
61254,2015-09-17 19:22:37,57
46218,2015-04-10 20:37:54,55
528285,2015-07-27 08:41:19,53
533745,2015-08-01 15:19:15,44
819601,2015-03-13 06:46:41,51
176000,2015-04-09 03:38:47,40
196596,2015-05-24 15:07:43,40
557508,2015-02-19 05:50:45,67
416346,2015-09-06 10:01:28,34
669352,2015-09-03 17:41:13,48
889551,2015-09-25 16:50:17,50
415618,2015-09-27 17:45:13,59
56143,2015-09-15 11:12:38,60
215782,2015-01-20 20:38:37,51
759939,2015-03-07 22:36:40,75
231624,2015-06-10 01:59:09,54
87883,2015-09-24 12:20:37,54
923444,2015-03-21 11:21:47,60
510853,2015-08-04 08:32:17,48
533835,2015-07-15 08:18:53,45
488130,2015-07-04 18:20:35,54
385137,2015-07-02 11:14:04,46
819468,2015-04-28 10:21:49,50
8608,2015-07-23 12:23:23,56
187809,2015-04-08 04:36:39,69
401173,2015-07-28 12:37:55,42
838963,2015-07-11 04:20:47,49
61689,2015-08-29 06:46:14,61
85478,2015-01-09 12:10:48,45
390839,2015-02-06 02:22:14,70
947171,2015-03-23 16:21:51,41
819601,2015-04-29 09:23:49,57
434458,2015-02-09 12:47:30,48
565054,2015-09-22 06:50:49,43
577501,2015-07-23 18:40:17,48
379691,2015-02-05 06:40:02,27
783990,2015-08-25 05:14:46,45
137645,2015-06-19 13:25:05,38
263659,2015-07-03 02:56:48,52
495248,2015-07-12 15:09:20,54
566616,2015-04-18 15:51:19,58
875713,2015-09-17 10:25:13,56
536669,2015-05-08 13:54:21,50
807404,2015-04-27 21:58:56,68
960051,2015-05-02 05:38:38,64
276540,2015-06-03 06:23:23,65
486976,2015-06-30 00:01:29,43
495248,2015-05-08 10:22:33,46
129608,2015-07-28 12:17:16,26
329815,2015-06-12 08:50:50,57
237714,2015-06-17 14:30:26,45
920867,2015-09-20 23:03:26,64
712014,2015-05-05 04:10:31,52
749611,2015-04-21 11:50:11,54
267732,2015-09-16 00:20:09,30
293027,2015-05-28 15:25:47,50
351785,2015-05-24 01:49:00,68
60237,2015-08-04 12:11:20,64
926655,2015-04-04 01:25:10,53
882733,2015-09-26 22:11:07,78
52274,2015-05-15 16:23:57,50
751083,2015-07-17 10:33:00,54
331045,2015-01-31 16:55:52,31
865477,2015-08-21 14:45:21,41
726689,2015-09-08 11:30:24,61
720601,2015-04-21 10:34:05,67
465513,2015-09-25 11:06:26,49
311040,2015-04-21 09:47:10,48
352596,2015-04-27 17:37:26,36
940609,2015-04-14 01:39:33,50
687313,2015-09-11 10:11:22,34
456277,2015-07-04 00:37:45,36
169373,2015-01-16 22:55:56,37
856898,2015-03-16 08:28:06,61
419359,2015-08-31 06:58:01,60
470504,2015-02-11 20:17:33,48
982651,2015-06-07 04:39:54,43
444926,2015-02-10 04:06:50,36
918960,2015-09-22 22:18:47,43
422420,2015-07-11 02:16:14,61
888805,2015-08-23 06:31:20,53
787305,2015-04-21 22:43:55,61
85489,2015-05-11 20:13:31,56
557323,2015-05-14 15:19:59,46
379691,2015-08-30 11:56:13,63
68155,2015-01-08 07:15:49,46
323532,2015-01-30 14:38:57,20
994614,2015-04-30 11:23:42,52
327870,2015-04-12 02:22:00,65
818061,2015-04-20 11:05:45,46
814028,2015-08-01 15:10:40,50
868686,2015-05-25 15:04:04,32
819899,2015-08-18 20:11:09,31
913112,2015-08-23 11:08:14,60
864748,2015-04-19 10:14:34,42
659557,2015-07-02 09:00:39,55
253779,2015-09-05 21:46:20,56
124314,2015-01-12 22:55:15,46
916365,2015-03-20 18:30:09,29
819304,2015-03-13 03:30:38,41
819935,2015-04-27 05:47:46,60
565790,2015-07-13 15:49:47,46
160903,2015-05-12 06:41:43,67
897626,2015-07-17 20:57:50,38
909264,2015-05-15 06:33:47,65
962396,2015-04-12 14:55:41,60
63382,2015-04-17 00:16:28,36
212629,2015-04-18 03:25:29,36
238797,2015-09-02 11:16:36,43
318429,2015-06-25 01:14:51,51
237907,2015-04-15 18:29:43,56
897866,2015-03-19 12:12:41,29
185481,2015-06-13 22:01:27,27
998793,2015-08-18 21:02:39,42
336400,2015-05-06 06:50:39,42
732110,2015-03-05 16:35:12,29
904669,2015-08-28 23:05:13,47
263561,2015-07-28 08:09:08,60
373595,2015-04-13 05:10:42,35
138383,2015-05-10 19:39:54,44
531920,2015-04-23 07:31:01,45
444872,2015-04-21 00:41:05,37
284259,2015-05-23 09:51:27,63
365731,2015-06-13 09:22:11,41
693638,2015-08-21 04:54:34,52
85880,2015-07-25 10:40:34,44
221914,2015-08-02 10:23:11,36
629342,2015-06-16 05:16:23,52
325083,2015-04-06 10:53:08,31
292457,2015-05-03 15:42:51,53
853068,2015-06-29 21:39:44,51
545012,2015-06-06 18:26:12,58
454920,2015-04-26 07:26:32,75
297312,2015-06-19 02:12:25,52
573633,2015-02-21 10:27:41,28
284445,2015-05-14 06:33:40,43
354446,2015-07-08 00:06:31,58
264058,2015-09-03 09:39:36,53
105902,2015-07-09 19:39:56,63
256940,2015-08-20 04:54:13,57
70500,2015-05-19 05:23:18,62
991169,2015-06-15 09:42:58,50
395600,2015-07-11 00:41:00,63
756228,2015-06-22 12:54:41,44
138372,2015-09-25 17:23:54,58
577707,2015-06-26 03:27:14,55
296829,2015-01-27 21:13:04,41
849066,2015-09-20 03:06:12,40
435859,2015-07-20 12:27:31,45
625527,2015-06-24 13:02:57,43
219126,2015-07-08 07:02:49,49
289114,2015-08-02 01:05:53,58
897626,2015-07-01 17:11:14,56
303726,2015-06-06 19:07:12,32
850836,2015-07-17 12:58:02,57
648713,2015-07-18 03:36:53,40
554494,2015-07-20 07:01:41,52
238505,2015-08-26 00:46:05,66
742392,2015-08-29 14:45:15,48
872172,2015-08-25 06:51:37,44
889551,2015-04-23 05:56:56,48
30475,2015-08-01 07:55:22,52
917401,2015-08-20 11:24:14,41
665105,2015-06-04 02:41:03,44
15768,2015-07-19 23:12:56,50
100646,2015-08-26 15:24:29,55
976946,2015-06-23 21:07:25,54
748718,2015-06-07 08:43:10,47
790738,2015-05-01 09:06:53,40
93587,2015-06-10 18:02:41,40
359594,2015-08-26 01:07:06,49
91103,2015-01-09 23:19:35,65
579872,2015-06-24 17:12:13,38
640186,2015-07-21 03:22:30,61
7864,2015-09-04 03:31:53,51
61204,2015-09-25 15:20:36,53
786572,2015-09-12 20:42:13,53
603132,2015-05-08 13:28:33,46
337064,2015-06-09 11:57:21,33
745552,2015-04-04 14:15:17,51
313045,2015-08-10 08:19:05,50
460515,2015-04-04 22:48:44,48
761017,2015-05-21 06:00:02,49
43274,2015-08-27 22:30:59,61
41608,2015-07-20 23:18:33,43
52277,2015-04-30 12:32:24,72
170390,2015-08-28 20:18:27,59
709018,2015-06-08 08:03:54,57
298795,2015-04-02 17:34:15,52
61892,2015-05-18 02:08:10,55
23027,2015-01-03 18:31:08,55
100646,2015-04-26 11:28:20,55
697697,2015-06-27 22:22:29,39
755388,2015-09-07 06:18:17,71
460515,2015-08-29 22:58:35,49
876768,2015-06-09 01:47:06,42
245097,2015-07-17 16:14:44,55
208254,2015-04-04 10:40:45,28
674360,2015-03-01 10:33:01,38
518146,2015-08-02 14:47:17,53
747108,2015-08-28 00:53:14,55
491654,2015-09-18 09:09:48,49
19030,2015-08-18 18:46:18,46
399709,2015-07-11 19:16:45,35
412710,2015-05-21 00:59:14,52
8143,2015-08-18 14:52:03,63
256797,2015-04-13 03:47:50,32
181690,2015-06-10 08:32:26,59
284445,2015-06-26 02:26:15,50
989987,2015-04-04 09:08:24,47
424887,2015-02-08 19:03:33,30
580504,2015-07-23 14:03:23,47
155080,2015-07-08 10:31:52,57
787081,2015-06-20 12:18:29,40
408330,2015-07-14 10:33:45,51
514995,2015-05-07 13:13:05,44
440769,2015-05-24 22:06:17,61
577877,2015-08-24 06:09:49,50
573391,2015-05-13 13:39:30,64
494928,2015-08-28 05:56:09,59
324574,2015-05-29 20:45:26,42
80517,2015-07-22 03:01:07,61
386493,2015-02-05 16:52:22,41
621105,2015-05-01 03:11:19,52
540671,2015-06-24 02:07:29,61
239074,2015-04-24 03:41:41,49
267504,2015-09-26 11:58:50,33
630489,2015-08-03 16:08:26,50
401173,2015-08-16 04:30:04,36
112603,2015-06-07 22:12:29,61
107869,2015-01-11 14:31:33,41
245856,2015-04-05 15:22:54,35
124314,2015-09-22 04:48:57,47
536669,2015-07-14 12:30:36,46
961201,2015-06-20 05:52:06,39
967804,2015-03-25 22:27:06,59
350320,2015-08-17 11:48:15,63
103405,2015-08-12 03:19:22,65
175225,2015-06-21 08:19:56,43
819916,2015-07-10 14:27:32,50
807867,2015-04-18 01:43:53,52
913112,2015-04-26 00:31:33,39
749144,2015-04-26 12:03:44,35
447552,2015-07-23 17:23:55,71
137642,2015-04-12 02:56:50,58
399709,2015-02-06 23:36:07,83
758160,2015-08-24 19:01:20,35
661463,2015-08-05 12:11:21,55
631507,2015-05-03 20:26:19,65
761792,2015-08-17 01:08:04,41
487813,2015-07-25 23:41:37,46
105902,2015-06-16 07:40:26,57
574893,2015-07-30 09:16:29,59
606204,2015-05-15 06:14:42,43
696874,2015-08-30 11:34:40,50
959552,2015-06-20 00:32:47,60
476896,2015-07-01 14:47:39,47
205775,2015-06-05 10:04:30,60
574542,2015-05-22 02:47:58,47
646701,2015-02-27 06:20:17,56
691756,2015-03-02 14:36:00,49
579872,2015-08-09 20:58:37,53
235437,2015-07-09 02:16:53,42
336400,2015-07-09 18:03:34,39
251691,2015-04-05 17:42:14,31
618355,2015-06-16 11:56:13,67
461067,2015-04-30 22:38:15,55
13616,2015-04-06 13:43:21,45
957982,2015-08-14 22:39:31,33
447552,2015-06-29 09:21:52,51
688540,2015-07-13 02:38:15,45
179174,2015-01-17 17:15:34,53
725019,2015-08-20 12:38:38,44
618660,2015-08-16 11:41:12,43
620313,2015-07-28 14:55:23,51
186134,2015-09-12 22:27:07,67
172117,2015-05-15 05:32:01,39
302592,2015-07-09 18:13:58,72
930183,2015-09-16 05:39:05,48
936939,2015-03-22 22:55:42,60
157549,2015-04-10 14:31:33,45
192853,2015-04-14 08:27:49,60
100293,2015-04-26 13:14:13,64
386493,2015-06-04 06:40:00,36
299878,2015-09-12 01:48:50,33
291964,2015-01-27 09:04:26,33
395011,2015-08-14 21:29:03,45
882733,2015-03-18 09:31:43,49
665016,2015-08-21 10:27:47,44
220174,2015-01-21 00:53:50,51
669083,2015-08-07 20:11:24,54
854228,2015-06-24 08:06:10,49
384408,2015-06-06 14:51:26,40
574893,2015-07-06 14:51:09,50
986139,2015-07-18 12:03:26,81
216480,2015-07-08 04:16:28,54
827256,2015-08-04 19:02:03,57
312839,2015-01-29 20:26:10,53
105955,2015-05-11 11:35:12,66
376233,2015-06-24 22:01:37,36
639815,2015-06-12 03:10:52,60
834613,2015-09-08 20:43:29,55
172393,2015-09-17 00:14:10,31
7302,2015-08-10 18:56:32,45
686281,2015-04-03 18:03:52,43
563569,2015-05-06 00:36:28,56
708582,2015-05-25 12:49:13,53
241513,2015-04-05 06:35:40,36
585295,2015-04-20 20:15:40,56
875731,2015-09-14 11:53:25,42
422420,2015-02-08 17:47:37,67
672411,2015-03-01 07:12:56,62
79733,2015-04-07 12:24:20,67
669083,2015-02-28 17:17:01,54
645107,2015-05-20 11:10:17,38
285189,2015-08-05 13:41:27,25
382816,2015-07-03 09:39:43,31
737071,2015-07-06 14:12:37,53
494928,2015-07-07 12:25:24,44
160018,2015-08-13 03:46:45,48
114567,2015-08-11 14:00:48,45
61892,2015-05-11 15:21:44,79
868743,2015-03-17 09:52:39,56
253069,2015-09-16 23:47:28,48
23424,2015-09-07 11:35:51,79
114739,2015-01-12 06:39:21,21
761017,2015-08-01 17:59:38,75
137495,2015-08-06 09:37:37,52
701533,2015-03-03 08:31:31,61
538759,2015-08-04 13:21:06,43
169373,2015-06-23 09:59:33,60
298681,2015-06-15 13:43:17,53
335093,2015-04-30 14:13:00,43
643194,2015-07-07 15:02:06,62
132646,2015-01-13 14:09:14,39
461293,2015-04-24 02:44:22,62
186134,2015-07-11 22:44:15,59
941433,2015-03-23 07:45:50,50
101946,2015-04-25 16:31:59,46
6118,2015-07-08 19:17:30,39
465513,2015-02-11 07:43:27,32
599940,2015-06-28 14:31:39,26
656601,2015-09-15 15:03:39,60
389079,2015-08-16 01:12:54,43
161476,2015-06-28 08:55:29,44
853448,2015-09-01 00:21:51,57
47378,2015-01-06 04:46:49,48
195841,2015-08-10 23:08:46,50
127760,2015-06-11 02:07:15,40
576984,2015-06-15 05:12:08,50
760115,2015-07-10 09:16:14,46
812301,2015-07-22 07:25:11,46
320450,2015-06-18 03:25:30,55
866114,2015-04-15 18:37:26,39
319027,2015-01-30 04:00:39,59
957037,2015-08-15 07:38:47,46
33331,2015-08-01 06:36:52,54
723712,2015-06-18 11:40:22,47
659557,2015-07-23 18:02:12,50
709037,2015-03-04 00:30:55,42
819468,2015-03-13 03:41:13,30
230444,2015-06-22 22:28:05,23
677514,2015-03-01 17:10:05,65
111861,2015-08-02 08:21:42,41
783990,2015-04-12 02:09:42,77
495090,2015-07-20 18:53:55,38
790738,2015-08-08 18:54:24,34
136451,2015-05-03 08:43:56,48
465513,2015-07-16 21:01:00,53
897189,2015-08-20 22:25:27,49
103201,2015-04-23 06:30:48,47
712207,2015-09-14 18:21:33,69
143747,2015-01-14 18:20:28,60
762404,2015-07-03 06:30:20,65
237907,2015-08-02 01:56:19,44
390839,2015-06-21 15:39:00,43
678413,2015-09-09 10:31:04,45
756794,2015-07-20 14:27:58,47
173895,2015-08-09 08:27:05,42
335093,2015-04-02 15:24:04,20
298795,2015-05-17 16:46:05,39
456277,2015-02-10 20:57:24,49
864286,2015-05-04 16:58:00,37
723735,2015-07-20 20:11:13,47
618660,2015-09-04 23:40:09,60
19030,2015-05-07 11:59:54,44
181097,2015-08-21 08:27:49,53
817819,2015-06-06 07:48:11,73
703423,2015-06-13 04:32:14,53
388499,2015-04-18 16:08:17,49
888600,2015-04-26 04:39:52,46
341098,2015-06-25 12:22:25,49
579490,2015-02-22 08:15:03,53
882731,2015-07-15 16:25:44,59
595841,2015-05-17 12:37:08,40
385665,2015-04-10 21:10:04,45
913241,2015-05-16 19:20:22,36
764542,2015-04-29 13:01:21,46
66414,2015-06-15 06:44:10,47
15822,2015-04-17 10:32:28,29
709018,2015-08-09 19:10:50,46
35893,2015-01-04 14:15:14,40
111939,2015-07-20 11:17:01,43
270424,2015-09-11 00:07:26,41
599803,2015-04-30 05:50:32,49
491654,2015-04-24 22:43:52,54
521019,2015-08-27 23:35:38,38
308852,2015-05-17 16:00:40,54
780165,2015-06-02 06:32:55,54
662233,2015-05-30 20:50:50,26
163835,2015-07-13 11:39:35,44
281371,2015-04-18 10:38:31,37
44428,2015-04-12 07:40:52,49
330616,2015-04-20 18:53:10,67
989987,2015-03-28 18:36:02,72
760264,2015-07-10 11:29:37,51
132767,2015-07-29 16:55:58,36
183130,2015-06-16 12:45:45,47
928059,2015-08-05 06:36:04,44
765315,2015-06-07 22:26:43,31
108607,2015-07-21 10:49:26,56
299111,2015-04-24 05:08:36,43
864493,2015-09-20 14:51:48,33
200775,2015-07-06 07:37:32,42
636001,2015-05-10 12:29:52,36
412935,2015-07-31 08:56:59,39
639241,2015-06-17 22:50:05,53
815014,2015-08-04 12:37:19,49
977210,2015-07-17 12:17:04,65
129370,2015-07-14 12:48:32,50
887938,2015-06-01 17:17:24,42
228678,2015-04-10 01:03:30,36
819601,2015-05-29 12:24:33,46
122856,2015-01-12 21:07:21,47
705088,2015-05-29 04:39:10,46
146924,2015-09-26 07:04:05,66
411802,2015-09-27 13:44:52,55
30475,2015-04-19 02:54:14,34
348380,2015-08-14 05:35:38,41
758815,2015-08-30 04:16:34,54
899614,2015-03-19 15:49:19,27
